workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
112,condition1,happy,woman_old_happy,woman,[0],1824,23,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,cardboard,box_closed_cardboard,box,[0],1642,24,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,triangular,earring_big_triangular,earring,[0],2076,25,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,high,table_metal_high,table,[0],6433,26,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,striped,frog_striped_green,frog,[0],3310,27,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,colored,picture_colored_rectangular,picture,[0],16806,28,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,plastic,bottle_plastic_big,bottle,[0],2209,29,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,glossy,nails_black_glossy,nails,[0],6082,30,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,black and white,picture_bw_rectangular,picture,[0],20417,31,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,open,box_open_cardboard,box,[0],17832,32,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,dirty,spoon_metal_dirty,spoon,[0],2417,33,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,brown,hair_curly_brown,hair,[0],1581,34,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,bearded,man_old_bearded,man,[0],1912,35,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,dry,shorts_dry_green,shorts,[0],6032,36,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,green,frog_spotted_green,frog,[0],1859,37,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,skinny,woman2_happy_skinny,woman,[0],1513,38,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,clean-shaven,man_old_cleanshaven,man,[0],7431,39,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,blond,hair_curly_blonde,hair,[0],4054,40,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,rectangular,picture_bw_rectangular,picture,[0],2980,41,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,matte,nails_black_matte,nails,[0],1628,42,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,spotted,frog_spotted_green,frog,[0],1865,43,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,small,bottle_glass_small,bottle,[0],3261,44,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,short,pencil_short_black,pencil,[0],3587,45,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,clean,spoon_metal_clean,spoon,[0],23679,46,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,red,frog_spotted_red,frog,[0],1946,47,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
112,condition1,metal,spoon_metal_clean,spoon,[0],2097,48,,[],29,Yes,,3,1,Male,English,Firefox,Windows,1080,1920,4.899633333333333,
92,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,glossy,nails_black_glossy,nails,[0.49],25952,3,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,skinny,woman2_happy_skinny,woman,[0.5],2551,4,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,wet,shorts_wet_green,shorts,[0.49],3496,5,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,clean,spoon_metal_clean,spoon,[0.54],4352,6,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,colored,picture_colored_rectangular,picture,[0.49],4552,7,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,dry,shorts_dry_green,shorts,[0.49],1688,8,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,matte,nails_black_matte,nails,[0.5],1416,9,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,black and white,picture_bw_rectangular,picture,[0.43],4688,10,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,spotted,frog_spotted_green,frog,[0.47],2504,11,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,big,bottle_glass_big,bottle,[0.48],1280,12,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,brown,hair_curly_brown,hair,[0.5],2640,13,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,young,man_young_bearded,man,[0.5],1768,14,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,green,frog_spotted_green,frog,[0.74],5328,15,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,glasses-wearing,man2_bearded_glassed,man,[1],7392,16,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,round,earring_big_round,earring,[0.91],2344,17,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,hat-wearing,man2_bearded_hatted,man,[0.95],2280,18,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,curly,hair_curly_blonde,hair,[1],8880,19,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,cardboard,box_closed_cardboard,box,[0.69],5192,20,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,glass,bottle_glass_big,bottle,[0.2],7712,21,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,small,bottle_glass_small,bottle,[1],4856,22,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,straight,hair_straight_blond,hair,[0.79],2112,23,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,bearded,man_old_bearded,man,[0.62],3872,24,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,sad,woman_old_sad,woman,[0.98],2560,25,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,short,pencil_short_black,pencil,[0.99],2968,26,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,blond,hair_curly_blonde,hair,[0.89],2200,27,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,triangular,earring_big_triangular,earring,[0.46],5736,28,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,long,pencil_long_black,pencil,[0.9],3256,29,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,metal,spoon_metal_clean,spoon,[0.23],2593,30,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,clean-shaven,man_old_cleanshaven,man,[0.68],2456,31,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,old,man_old_bearded,man,[0.97],2816,32,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,rectangular,picture_bw_rectangular,picture,[0.17],4992,33,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,dirty,spoon_metal_dirty,spoon,[1],5464,34,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,wooden,spoon_wooden_clean,spoon,[0.7],4744,35,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,plastic,bottle_plastic_big,bottle,[0.11],2976,36,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,black,nails_black_glossy,nails,[0.61],3568,37,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,square,picture_bw_square,picture,[0.31],3888,38,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,open,box_open_cardboard,box,[0.18],5120,39,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,closed,box_closed_cardboard,box,[0.37],4232,40,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,mustache-touting,man2_mustached_glassed,man,[0.86],4280,41,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,high,table_metal_high,table,[0.96],2584,42,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,striped,frog_striped_green,frog,[0.6],2616,43,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,blue,pencil_long_blue,pencil,[0.52],2232,44,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,happy,woman_old_happy,woman,[0.95],3072,45,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,fat,woman2_happy_fat,woman,[0.99],1832,46,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,red,frog_spotted_red,frog,[0.66],2704,47,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
92,condition1,low,table_metal_low,table,[0.88],1928,48,,[],49,Yes,I think the first 20% of my answers were not accurate until I started to really understand how to interpret this test. After that I'm more confident of my answers. Sorry for the problem this may occur. ,4,1,Male,english,Chrome,Mac,1200,1920,5.43495,
