workerid,proliferate.condition,adj1,adj2,label,left_end,left_end_tr,object,response,right_end,right_end_tr,rt,slide_number_in_experiment,trial_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
910,condition1,striped,red,frog_striped_red,"""striped red frog""","""çizgili kırmızı kurbağa""",frog,[1],"""red striped frog""","""kırmızı çizgili kurbağa""",2711,30,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,red,glossy,nails_red_glossy,"""red glossy nails""","""kırmızı parlak oje""",nails,[0],"""glossy red nails""","""parlak kırmızı oje""",3696,31,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,big,round,earring_big_round,"""round big earring""","""yuvarlak büyük küpe""",earring,[1],"""big round earring""","""büyük yuvarlak küpe""",2605,32,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,metal,clean,spoon_metal_clean,"""clean metal spoon""","""temiz metal kaşık""",spoon,[0],"""metal clean spoon""","""metal temiz kaşık""",2639,33,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""mustache-touting hat-wearing man""","""bıyıklı şapkalı adam""",man,[0.97],"""hat-wearing mustache-touting man""","""şapkalı bıyıklı adam""",6056,34,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,young,sad,woman_young_sad,"""young sad woman""","""genç mutsuz kadın""",woman,[1],"""sad young woman""","""mutsuz genç kadın""",2399,35,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,glass,big,bottle_glass_big,"""glass big bottle""","""cam büyük şişe""",bottle,[0.97],"""big glass bottle""","""büyük cam şişe""",3471,36,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,old,clean-shaven,man_old_cleanshaven,"""old clean-shaven man""","""yaşlı sakalsız adam""",man,[1],"""clean-shaven old man""","""sakalsız yaşlı adam""",2767,37,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,spotted,red,frog_spotted_red,"""spotted red frog""","""benekli kırmızı kurbağa""",frog,[0],"""red spotted frog""","""kırmızı benekli kurbağa""",3301,38,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,black and white,rectangular,picture_bw_rectangular,"""black and white rectangular picture""","""siyah beyaz dikdörtgen resim""",picture,[0],"""rectangular black and white picture""","""dikdörtgen siyah beyaz resim""",5974,39,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,short,black,pencil_short_black,"""short black pencil""","""kısa siyah kalem""",pencil,[1],"""black short pencil""","""siyah kısa kalem""",5561,40,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,wooden,dirty,spoon_wooden_dirty,"""dirty wooden spoon""","""kirli tahta kaşık""",spoon,[0],"""wooden dirty spoon""","""tahta kirli kaşık""",3278,41,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,wooden,clean,spoon_wooden_clean,"""wooden clean spoon""","""tahta temiz kaşık""",spoon,[1],"""clean wooden spoon""","""temiz tahta kaşık""",3394,42,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,bearded,hat-wearing,man2_bearded_hatted,"""bearded hat-wearing man""","""sakallı şapkalı adam""",man,[1],"""hat-wearing bearded man""","""şapkalı sakallı adam""",3599,43,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,small,round,earring_small_round,"""small round earring""","""küçük yuvarlak küpe""",earring,[0],"""round small earring""","""yuvarlak küçük küpe""",3839,44,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,straight,brown,hair_straight_brown,"""brown straight hair""","""kahverengi düz saç""",hair,[0],"""straight brown hair""","""düz kahverengi saç""",3451,45,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,plastic,big,bottle_plastic_big,"""big plastic bottle""","""büyük plastik şişe""",bottle,[0],"""plastic big bottle""","""plastik büyük şişe""",3919,46,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,wet,red,shorts_wet_red,"""wet red shorts""","""ıslak kırmızı şort""",shorts,[0],"""red wet shorts""","""kırmızı ıslak şort""",5856,47,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,old,happy,woman_old_happy,"""old happy woman""","""yaşlı mutlu kadın""",woman,[1],"""happy old woman""","""mutlu yaşlı kadın""",2112,48,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,wet,green,shorts_wet_green,"""green wet shorts""","""yeşil ıslak şort""",shorts,[1],"""wet green shorts""","""ıslak yeşil şort""",3567,49,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,colored,rectangular,picture_colored_rectangular,"""rectangular colored picture""","""dikdörtgen renkli resim""",picture,[1],"""colored rectangular picture""","""renkli dikdörtgen resim""",4514,50,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,young,bearded,man_young_bearded,"""bearded young man""","""sakallı genç adam""",man,[0],"""young bearded man""","""genç sakallı adam""",3639,51,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,mustache-touting,glasses-wearing,man2_mustached_glassed,"""mustache-touting glasses-wearing man""","""bıyıklı gözlüklü adam""",man,[1],"""glasses-wearing mustache-touting man""","""gözlüklü bıyıklı adam""",6499,52,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,glass,small,bottle_glass_small,"""small glass bottle""","""küçük cam şişe""",bottle,[0],"""glass small bottle""","""cam küçük şişe""",2573,53,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,short,blue,pencil_short_blue,"""short blue pencil""","""kısa mavi kalem""",pencil,[1],"""blue short pencil""","""mavi kısa kalem""",5945,54,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,dry,green,shorts_dry_green,"""dry green shorts""","""kuru yeşil şort""",shorts,[0],"""green dry shorts""","""yeşil kuru şort""",5170,55,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,metal,low,table_metal_low,"""metal low table""","""metal alçak masa""",table,[1],"""low metal table""","""alçak metal masa""",2172,56,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,straight,blond,hair_straight_blonde,"""straight blond hair""","""düz sarı saç""",hair,[0],"""blond straight hair""","""sarı düz saç""",2956,57,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,long,blue,pencil_long_blue,"""blue long pencil""","""mavi uzun kalem""",pencil,[0],"""long blue pencil""","""uzun mavi kalem""",3701,58,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,colored,square,picture_colored_square,"""square colored picture""","""kare renkli resim""",picture,[0],"""colored square picture""","""renkli kare resim""",6309,59,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,open,cardboard,box_open_cardboard,"""cardboard open box""","""karton açık kutu""",box,[1],"""open cardboard box""","""açık karton kutu""",3234,60,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""glasses-wearing bearded man""","""gözlüklü sakallı adam""",man,[0],"""bearded glasses-wearing man""","""sakallı gözlüklü adam""",4504,61,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
910,condition1,striped,green,frog_striped_green,"""striped green frog""","""çizgili yeşil kurbağa""",frog,[1],"""green striped frog""","""yeşil çizgili kurbağa""",2738,62,,[],32,Yes,,3,1,Male,türkçe,Chrome,Windows,900,1600,4.293983333333333,
953,condition1,,,,,,beyaz,beyaz,,,0,1,bot_check,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,bearded,hat-wearing,man2_bearded_hatted,"""hat-wearing bearded man""","""şapkalı sakallı adam""",man,[0.51],"""bearded hat-wearing man""","""sakallı şapkalı adam""",15760,3,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,curly,blond,hair_curly_blonde,"""curly blond hair""","""kıvırcık sarı saç""",hair,[0.77],"""blond curly hair""","""sarı kıvırcık saç""",7183,4,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,glass,small,bottle_glass_small,"""glass small bottle""","""cam küçük şişe""",bottle,[0.82],"""small glass bottle""","""küçük cam şişe""",4856,5,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,long,black,pencil_long_black,"""long black pencil""","""uzun siyah kalem""",pencil,[0.87],"""black long pencil""","""siyah uzun kalem""",3305,6,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,old,bearded,man_old_bearded,"""bearded old man""","""sakallı yaşlı adam""",man,[0.92],"""old bearded man""","""yaşlı sakallı adam""",4007,7,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,colored,rectangular,picture_colored_rectangular,"""colored rectangular picture""","""renkli dikdörtgen resim""",picture,[0.78],"""rectangular colored picture""","""dikdörtgen renkli resim""",34152,8,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,old,clean-shaven,man_old_cleanshaven,"""clean-shaven old man""","""sakalsız yaşlı adam""",man,[0.84],"""old clean-shaven man""","""yaşlı sakalsız adam""",2392,9,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,striped,green,frog_striped_green,"""green striped frog""","""yeşil çizgili kurbağa""",frog,[0.5],"""striped green frog""","""çizgili yeşil kurbağa""",4376,10,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,wet,red,shorts_wet_red,"""wet red shorts""","""ıslak kırmızı şort""",shorts,[0.4],"""red wet shorts""","""kırmızı ıslak şort""",31816,11,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,big,triangular,earring_big_triangular,"""triangular big earring""","""üçgen büyük küpe""",earring,[0.57],"""big triangular earring""","""büyük üçgen küpe""",92920,12,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,open,wooden,box_open_wood,"""open wooden box""","""açık tahta kutu""",box,[0.76],"""wooden open box""","""tahta açık kutu""",4200,13,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,black and white,square,picture_bw_square,"""black and white square picture""","""siyah beyaz kare resim""",picture,[0.13],"""square black and white picture""","""kare siyah beyaz resim""",11256,14,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""mustache-touting hat-wearing man""","""bıyıklı şapkalı adam""",man,[0.7],"""hat-wearing mustache-touting man""","""şapkalı bıyıklı adam""",23088,15,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,long,blue,pencil_long_blue,"""long blue pencil""","""uzun mavi kalem""",pencil,[0.24],"""blue long pencil""","""mavi uzun kalem""",6408,16,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,spotted,green,frog_spotted_green,"""spotted green frog""","""benekli yeşil kurbağa""",frog,[0.76],"""green spotted frog""","""yeşil benekli kurbağa""",10752,17,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,old,sad,woman_old_sad,"""old sad woman""","""yaşlı mutsuz kadın""",woman,[0.74],"""sad old woman""","""mutsuz yaşlı kadın""",2568,18,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,short,black,pencil_short_black,"""black short pencil""","""siyah kısa kalem""",pencil,[0.2],"""short black pencil""","""kısa siyah kalem""",7384,19,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,small,triangular,earring_small_triangular,"""small triangular earring""","""küçük üçgen küpe""",earring,[0.22],"""triangular small earring""","""üçgen küçük küpe""",3384,20,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,closed,cardboard,box_closed_cardboard,"""cardboard closed box""","""karton kapalı kutu""",box,[0.2],"""closed cardboard box""","""kapalı karton kutu""",2504,21,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,dry,red,shorts_dry_red,"""dry red shorts""","""kuru kırmızı şort""",shorts,[0.76],"""red dry shorts""","""kırmızı kuru şort""",5632,22,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,happy,skinny,woman2_happy_skinny,"""skinny happy woman""","""zayıf mutlu kadın""",woman,[0.84],"""happy skinny woman""","""mutlu zayıf kadın""",3520,23,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,metal,high,table_metal_high,"""metal high table""","""metal yüksek masa""",table,[0.75],"""high metal table""","""yüksek metal masa""",2760,24,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,wooden,low,table_wood_low,"""wooden low table""","""tahta alçak masa""",table,[0.74],"""low wooden table""","""alçak tahta masa""",4280,25,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,black and white,rectangular,picture_bw_rectangular,"""black and white rectangular picture""","""siyah beyaz dikdörtgen resim""",picture,[0.19],"""rectangular black and white picture""","""dikdörtgen siyah beyaz resim""",3432,26,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,striped,red,frog_striped_red,"""striped red frog""","""çizgili kırmızı kurbağa""",frog,[0.82],"""red striped frog""","""kırmızı çizgili kurbağa""",2816,27,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,wooden,clean,spoon_wooden_clean,"""clean wooden spoon""","""temiz tahta kaşık""",spoon,[0.07],"""wooden clean spoon""","""tahta temiz kaşık""",3744,28,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,wet,green,shorts_wet_green,"""wet green shorts""","""ıslak yeşil şort""",shorts,[0.53],"""green wet shorts""","""yeşil ıslak şort""",5568,29,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
953,condition1,sad,skinny,woman2_sad_skinny,"""sad skinny woman""","""mutsuz zayıf kadın""",woman,[0.06],"""skinny sad woman""","""zayıf mutsuz kadın""",3976,30,,[],25,Yes,"cok fazla tekrar soru vardi, test icin sorulmasi normal sorular ama ayni soruya 7-8 kereden fazla cevap vermek fazla olabilir",4,0,Male,turkce,Chrome,Windows,864,1536,10.647733333333331,
